dzr_sng_id,valence,arousal,artist_name,track_name,sp_track_id,sp_acousticness,sp_danceability,sp_duration_ms,sp_energy,sp_instrumentalness,sp_key,sp_liveness,sp_loudness,sp_mode,sp_speechiness,sp_tempo,sp_time_sig,sp_valence
3145739,1.1783248049700001,1.18331091453,Genesis,Invisible Touch,0xpBr84T3FTm9j4D1MdPtk,0.339,0.659,209587,0.878,0.000543,0,0.0731,-5.987,1,0.0298,131.037,4,0.843
3145849,0.37332522108000005,-0.9231506656209999,Blue Foundation,Stuck In A Hard Place,5Y6ONhWgMBIxxHqmRivWuI,0.0106,0.586,312613,0.926,0.0319,8,0.134,-3.921,1,0.0341,120.006,4,0.642
3145850,0.957291020918,0.390506993776,Blue Foundation,Enemy,4j2VyjyRSyfC0qGlMva7dA,0.0393,0.48,211360,0.862,0.0465,9,0.0836,-3.796,1,0.0365,134.052,4,0.52
3145851,-0.45896248429700004,-0.939283303543,Blue Foundation,Eyes On Fire,3Oiauiojgokw9vWQvFmEoI,0.00869,0.614,320000,0.726,0.00131,11,0.157,-6.441,1,0.096,144.965,4,0.315
3145856,0.957291020918,0.390506993776,Blue Foundation,Talk To Me,1Kjo4Fl85lt5GFgf4FEXYP,0.0782,0.589,221493,0.884,0.0015,11,0.106,-5.098,1,0.0295,140.005,4,0.629
3145866,1.5467144450499999,2.11900391403,The Starting Line,Something Left To Give,2tsFeO3cDlz75b6yz3YOZr,0.0474,0.444,214987,0.709,0.0,8,0.0948,-5.518,1,0.0285,103.982,4,0.351
3146076,-1.34400722455,0.0048601253478000005,Radiohead,Fake Plastic Trees (Acoustic Version),29uCXUBVQfMDb8ekQHJns9,0.593,0.466,285773,0.177,3.92e-05,2,0.689,-12.224,1,0.0302,74.877,4,0.153
3146137,1.1783248049700001,1.18331091453,Aly & AJ,Potential Breakup Song,11dxtPJKR4E0wlSr0A0t47,0.00082,0.572,219773,0.89,0.00937,6,0.564,-4.139,0,0.039,158.038,4,0.765
3146139,1.5412568207600001,1.70416465317,Aly & AJ,Closure,5sT96LADlH5rf3PN38tSrH,0.011,0.527,169973,0.713,8.19e-05,7,0.126,-4.1,1,0.0365,119.97,4,0.18
3146142,1.1783248049700001,1.18331091453,Aly & AJ,Like Whoa,44e84JcEUfOs9cNGu8nwU5,0.00935,0.703,150827,0.806,0.00056,8,0.0948,-4.974,0,0.0555,120.996,4,0.844
3146149,-0.052369474129099994,-0.0987399440306,Plain White T's,Hey There Delilah,4RCWB3V8V0dignt99LZ8vH,0.872,0.657,232533,0.291,0.0,2,0.114,-10.572,1,0.0293,103.973,4,0.298
3146194,0.815392789182,0.662457175897,VHS Or Beta,Burn It All Down,3O8nSnMGJAhDEDm4nOdxZl,0.000278,0.637,217187,0.877,0.000681,0,0.0992,-5.456,1,0.0506,126.18,4,0.7
3146205,-1.9352498567900003,-0.655809808621,Róisín Murphy,Checkin' On Me,0J69nBmUBmzHXSDBTdgq2M,0.011,0.858,279253,0.603,0.000229,1,0.0719,-5.659,1,0.112,105.051,4,0.496
3146207,0.815392789182,0.662457175897,Róisín Murphy,Movie Star,4BHoo03h6z0yBvgC8nlVK7,0.000473,0.57,241613,0.83,1.28e-05,2,0.0516,-6.226,1,0.027,120.984,4,0.755
3146209,0.37332522108000005,-0.9231506656209999,Róisín Murphy,Footprints,5heY76pKiQAt9ohzK2xDR0,0.194,0.87,217147,0.537,3.74e-06,1,0.203,-8.615,1,0.0763,121.949,4,0.824
3146210,-0.010527687845999998,0.582562207135,Róisín Murphy,Dear Miami,1HI2DCMcSu1DaRm1cu3RNK,0.0594,0.907,220507,0.524,0.131,0,0.0841,-7.125,0,0.0425,116.016,4,0.702
3146212,0.225969365046,0.631728341762,Róisín Murphy,Tell Everybody,5uocSMGeHHiT825IResNgk,0.101,0.957,231427,0.842,0.00116,7,0.0772,-6.463,0,0.0386,123.038,4,0.969
3146596,0.678952181743,-2.33360415255,Black Rebel Motorcycle Club,Awake,7nJjug9Mawlz8BWK5VkUk9,0.0916,0.356,372040,0.864,0.868,5,0.108,-3.297,1,0.0418,98.545,4,0.216
3146600,-0.325250689007,-0.363885884307,Black Rebel Motorcycle Club,Too Real,0cByPGokDVaVkvyUeQ11Gf,0.00796,0.218,295347,0.859,0.0341,2,0.343,-5.428,1,0.0467,151.11,4,0.256
3146619,-0.33343712545299997,-0.494483429397,Black Rebel Motorcycle Club,Suddenly,2iuSvgDFWJqRIh8WnjrGgE,0.0762,0.346,296467,0.888,0.0519,7,0.0435,-3.273,0,0.052,112.899,3,0.444
3146678,0.526138701412,-1.62837740909,Camille,The Monk,7vMDm6i1o9lu6fJ4IIJhU9,0.922,0.543,403080,0.372,0.278,7,0.113,-9.758,1,0.0345,150.004,4,0.352
3146844,1.1783248049700001,1.18331091453,We Are Scientists,After Hours,6BnioVUjZdsTeYliZcnNW8,2.9e-05,0.392,232014,0.981,0.0422,1,0.174,-4.564,0,0.0799,160.047,4,0.335
3146848,0.0158508295903,0.390506993776,We Are Scientists,Spoken For,5EfPipiIk5zWPWy9MJEW57,0.043,0.462,181160,0.428,0.0329,8,0.131,-7.999,0,0.0257,97.952,4,0.15
3146849,0.815392789182,0.662457175897,We Are Scientists,Altered Beast,6ssAF9EnBLLT7SCTKJy8Pn,0.000356,0.474,236813,0.742,0.0,2,0.0589,-5.995,1,0.0326,104.97,4,0.193
3146850,0.815392789182,0.662457175897,We Are Scientists,Chick Lit,1ZOM16wcdahHLMF1nbQaBh,6.84e-05,0.285,234160,0.932,0.0,6,0.15,-4.908,0,0.0657,125.168,4,0.561
3146996,0.0158508295903,0.390506993776,J. Holiday,Suffocate,3nJjIYchBNkYm7B8XfJf5N,0.64,0.458,220053,0.445,0.0,9,0.118,-8.391,0,0.361,82.82,5,0.447
3146997,0.37332522108000005,-0.9231506656209999,J. Holiday,Fatal,2YrO1MFZsuhZjRgu8XumK9,0.00602,0.447,315587,0.369,0.0,5,0.121,-7.451,0,0.14,62.461,4,0.403
3147045,1.14285024704,1.07115066993,Alphabeat,Fascination,5AKQ1JHezaXDmN5SyMSpEr,0.00027,0.495,182120,0.878,9.02e-05,6,0.07,-3.266,0,0.0361,193.947,4,0.825
3147136,0.37332522108000005,-0.9231506656209999,The Chemical Brothers,The Salmon Dance,3vRYtf5xgPrYeVzAmqvzTd,0.0421,0.863,220227,0.736,5.03e-05,0,0.0968,-6.888,1,0.0439,124.013,4,0.739
3147421,-1.9352498567900003,-0.655809808621,Richard Marx,Lonely Heart,4N94FqbqvpBHRMx8HNuBPb,0.132,0.709,237133,0.751,1.68e-05,2,0.11,-9.769,1,0.029,114.232,4,0.793
3147425,-1.9352498567900003,-0.655809808621,Richard Marx,The Flame Of Love,0tzBDWJ4Y8MyqpAMReUHgY,0.104,0.714,217627,0.546,0.0,4,0.16,-13.151,0,0.033,122.225,4,0.562
3147440,0.37332522108000005,-0.9231506656209999,Us3,Come On Everybody (Get Down),3oqwXV6DTcIBRi7NsKPyiA,0.0641,0.721,350600,0.609,0.000515,10,0.0489,-11.318,0,0.043,110.021,4,0.728
3147639,0.957291020918,0.390506993776,Lily Allen,Never Gonna Happen,2Va9k90R4fLWRMpfNtmmn1,0.106,0.764,207987,0.739,2.72e-06,2,0.0571,-7.167,1,0.045,142.947,4,0.967
3147643,0.37332522108000005,-0.9231506656209999,Lily Allen,Him,56VjPT83daKGewMBElA2sk,0.0352,0.659,198107,0.806,0.00018,5,0.207,-7.066,1,0.0364,95.997,4,0.654
3148225,-0.660504753002,-0.18170779620299998,Bat For Lashes,Moon And Moon,7HaNlbEP3u3WAxNxVC6M5m,0.981,0.309,188907,0.254,0.0164,9,0.0908,-12.485,0,0.0291,168.745,3,0.204
3148226,-0.7935148537369999,-0.202252216745,Bat For Lashes,Daniel,5VvsZvy1mwx4teyvI7O9rs,0.0118,0.593,251120,0.658,0.0204,8,0.137,-8.393,0,0.0364,135.053,4,0.422
3148235,-0.112403341402,0.298320491362,Doves,Kingdom Of Rust,3Kv4z77qhv7DZ7W16x2S0z,0.0208,0.448,311520,0.667,0.744,7,0.0812,-9.216,0,0.0306,105.126,4,0.44
3150370,1.0719011311700002,0.8468301807240001,Dr. Hook,Sharing The Night Together,4M0m4FUdc4wD2guhUHogLF,0.644,0.619,174533,0.686,0.0,1,0.0996,-9.014,0,0.0615,76.923,4,0.757
3151332,0.957291020918,0.390506993776,The Magic Numbers,Mornings Eleven,15EPooVeUVOVAbXuRLcOfQ,0.031,0.367,334027,0.523,3.33e-06,2,0.071,-5.248,1,0.0334,179.397,3,0.372
3151333,1.11010450125,-0.31471974969,The Magic Numbers,Forever Lost,0CIUacqGuohdes8fdIP4K3,0.0177,0.537,257006,0.824,0.00401,4,0.103,-5.088,1,0.0321,147.695,4,0.364
3151335,0.996858797076,0.632496562612,The Magic Numbers,Long Legs,0wlzKmFtcmsWanBW2VptIG,0.0381,0.656,202573,0.807,3.69e-06,0,0.102,-4.369,1,0.0395,109.986,4,0.827
3151336,1.5412568207600001,1.70416465317,The Magic Numbers,Love Me Like You,2ijit5crURH5jhIc4YoKgA,0.000507,0.493,257920,0.693,0.00277,11,0.134,-7.825,1,0.0344,151.877,4,0.642
3151337,0.282364816119,0.276810307469,The Magic Numbers,Which Way To Happy,1KYt2LsibzoNSsER0mWfUA,0.113,0.587,267627,0.369,1.86e-05,11,0.169,-7.215,0,0.0294,126.65,3,0.179
3151339,1.5412568207600001,1.70416465317,The Magic Numbers,Don't Give Up The Fight,5mGcAYwkFBDn2hH67OpcpS,0.00755,0.44,179413,0.577,0.0,0,0.0505,-7.357,1,0.0421,165.118,4,0.501
3151340,-0.14514908718800001,-0.6880750844660001,The Magic Numbers,This Love,0S4f4WQmg5g4iDLTXkhhol,0.412,0.32,340933,0.294,0.00299,11,0.122,-11.739,1,0.0322,145.39,3,0.103
3151341,-0.656801365083,-0.644286495819,The Magic Numbers,Wheels On Fire,79LvSWuiB2BSQkqit4UinS,0.198,0.39,243547,0.087,1.61e-05,7,0.193,-11.345,1,0.0365,176.169,3,0.207
3151342,1.0719011311700002,0.8468301807240001,The Magic Numbers,Love's A Game,1b9FpRqQk07agQgIB3nKWz,0.363,0.607,288693,0.441,6.75e-05,6,0.0675,-6.817,0,0.0329,162.972,4,0.347
3151343,0.9008955698459999,-0.366958767727,The Magic Numbers,Try,6nzwgeVQdXd6GBGst4niTt,0.378,0.657,286907,0.262,6.65e-05,9,0.189,-7.536,1,0.0339,128.125,3,0.159
3151344,0.37332522108000005,-0.9231506656209999,The Magic Numbers,Hymn For Her,4byaHWzyg9EXW5sf0dPTu0,0.272,0.474,375840,0.262,0.000121,0,0.0708,-8.721,1,0.0403,151.987,4,0.0795
3151368,-0.308877816114,-0.10269079413799999,The Magic Numbers,The Mule,21iPj4uySk5arW1VSxUf9N,0.0872,0.444,311107,0.482,0.00114,1,0.12,-6.76,0,0.0328,136.06,4,0.159
3151541,-0.431674362809,0.0955101860516,Kylie Minogue,Please Stay,7edCvyI7mOsdfBGfVhHNR9,0.196,0.668,244480,0.732,0.0268,4,0.17,-6.722,0,0.0303,127.944,4,0.411
3151558,0.37332522108000005,-0.9231506656209999,Eternal,Stay,3DCAjSZiLK127tGL0URVGE,0.00411,0.591,237533,0.727,1.53e-06,10,0.0289,-8.058,0,0.054,98.528,4,0.846
3151773,1.0064096396,0.849134843284,Canned Heat,Going Up The Country,57460SJgSpCXaRJ9YIYHxy,0.806,0.653,171373,0.239,0.0146,5,0.132,-18.54,0,0.0453,80.392,4,0.765
3151933,-0.650888938763,0.14928564579,Bonnie Raitt,I Can't Make You Love Me,69uJi5QsBtqlYkGURTBli8,0.846,0.588,332960,0.149,9.65e-05,7,0.236,-16.728,0,0.0319,124.689,4,0.113
3151941,1.30657897596,1.27549741695,Bonnie Raitt,Lover's Will,7qrT5Gh6a6qDCMv376bQm6,0.735,0.55,217200,0.266,0.00519,10,0.126,-10.54,0,0.0318,120.875,4,0.232
3151947,-1.04019947199,-0.06581619317250001,Richard Ashcroft,Buy It In Bottles,1E8EyTt6pGVCzlD0z3JbkE,0.481,0.43,279533,0.4,2.33e-05,4,0.271,-9.503,1,0.0272,148.163,4,0.36
3151951,-1.05657234488,0.736206377828,Richard Ashcroft,Science Of Silence,23zjWG1xMMcByaLdEm7Bsm,0.0365,0.316,255133,0.6,0.000685,0,0.365,-6.878,1,0.0305,168.034,4,0.428
3151955,-1.05657234488,0.736206377828,Richard Ashcroft,Nature Is The Law,5CN6w9VTZHdTzudMdN8cU9,0.388,0.41,296227,0.579,0.178,7,0.195,-8.184,1,0.029,139.366,4,0.503
3152010,1.1783248049700001,1.18331091453,Supergrass,Alright,5xC8uOesnn0udeXAYlAnoY,0.000479,0.467,180880,0.958,0.199,4,0.299,-4.808,0,0.0775,145.92,4,0.701
3152081,0.682590597943,0.75464367831,The Human League,Love Action (I Believe In Love),5RBPXlIiZVrr8hab7LpRJB,0.0805,0.702,301827,0.588,0.0193,0,0.184,-9.739,1,0.0321,121.738,4,0.728
3152093,1.5412568207600001,1.70416465317,The Human League,Together In Electric Dreams,2E4jzR4vViBok9MXHTxkLW,0.18,0.697,233493,0.611,2.04e-06,3,0.0876,-11.746,1,0.0258,129.96,4,0.808
3152107,0.37332522108000005,-0.9231506656209999,Bryan Ferry,Don't Stop The Dance,2bTe1fvWK8mfjSP6NqXDzU,0.00707,0.716,259360,0.769,0.78,9,0.165,-5.931,0,0.0328,127.318,4,0.975
3152122,-1.4877246643900002,-0.36081300089699997,Embrace,Retread,1OzSvDo7A5htZpjnFXTmoX,0.0158,0.245,228573,0.667,0.0,7,0.909,-8.149,0,0.055,146.154,4,0.202
3152127,-0.87283232686,-0.280918032135,Embrace,That's All Changed Forever,69pO2ZPiYxIiW1sokIV4Sk,0.615,0.283,274613,0.501,0.0,5,0.958,-9.908,1,0.0381,140.563,4,0.311
3152129,0.678952181743,-2.33360415255,Embrace,The Good Will Out,62VqYCKPmTqHB5hFnxf78c,0.0107,0.0846,390907,0.856,0.0108,11,0.986,-6.984,1,0.072,168.955,4,0.372
3152320,0.37332522108000005,-0.9231506656209999,Babyshambles,Crumb Begging Baghead,1M70toL6E31vtIXKRTuYwU,0.012,0.38,222719,0.951,0.00403,9,0.131,-4.019,1,0.0637,118.051,4,0.0673
3152323,-0.34162356189900006,-0.0934721438967,Babyshambles,There She Goes,5Y3wYkAVGMiUB3Wbq7f3EG,0.0426,0.721,215072,0.421,5.69e-06,11,0.304,-9.476,0,0.0574,94.031,4,0.487
3152326,-1.70330082414,-0.6281538578970001,Babyshambles,Lost Art Of Murder,5bHdg8tHpYyFMyhTpCZZid,0.483,0.476,277772,0.413,0.000121,5,0.356,-8.059,1,0.0344,102.98,4,0.26
3152327,1.1783248049700001,1.18331091453,The Kooks,See The Sun,0GENETcbBO2yCnk2nO8S9a,0.0148,0.35,216427,0.859,5.02e-06,6,0.0752,-5.498,1,0.0809,164.608,4,0.395
3152329,1.3993585890200002,1.39533987009,The Kooks,Mr. Maker,3TozQOXWTxGJxCnqbYoTAN,0.0312,0.512,180880,0.835,0.0,11,0.138,-5.377,0,0.0591,155.732,4,0.813
3152330,0.815392789182,0.662457175897,The Kooks,Do You Wanna,0YY9bJCAk7eJliNKvlxGV4,0.00139,0.425,245760,0.864,1.71e-05,9,0.0901,-4.951,0,0.0593,138.222,4,0.769
3152331,0.37332522108000005,-0.9231506656209999,The Kooks,Gap,0egYeISQ8ihu7g8ciYPj15,0.042,0.377,239960,0.718,0.0,3,0.0855,-6.166,1,0.0364,148.158,4,0.716
3152332,1.30657897596,1.27549741695,The Kooks,Love It All,2ONHRgA0npvfRP2qqqMu4q,0.0151,0.496,170773,0.786,0.0,2,0.0724,-5.945,1,0.0351,148.931,4,0.712
3152333,0.245071050088,0.591012636526,The Kooks,Stormy Weather,5J711ZyKJHGxONTM1VBbUN,0.0146,0.45,241840,0.802,0.0,1,0.107,-4.877,0,0.0422,150.41,4,0.682
3152334,0.37332522108000005,-0.9231506656209999,The Kooks,Sway,40LGKU0kbnbx4NXEMhTTXT,0.124,0.397,216880,0.772,0.0,2,0.107,-5.512,0,0.0453,152.376,4,0.615
3152336,0.422443839758,-0.158002695586,The Kooks,Down To The Market,1pupZAolKxl6ytRMSr6oNj,0.00252,0.438,146120,0.899,1.13e-06,11,0.0262,-4.611,0,0.0616,152.122,4,0.858
3152337,-1.01946049966,-0.19672102660000002,The Kooks,One Last Time,2so4Y65VapWGnfF2leexmu,0.692,0.562,158320,0.595,0.000179,6,0.237,-7.038,1,0.0314,82.575,4,0.443
3152338,1.09646044051,1.8193977811900002,The Kooks,Tick Of Time,3BVTM7RpS0zvz2MLBxB0H2,0.143,0.819,207306,0.419,0.0,7,0.0802,-7.681,1,0.14,80.386,4,0.654
3152569,0.995494391001,1.61197815076,mewithoutYou,The Fox_ The Crow And The Cookie,NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3152573,0.815392789182,0.662457175897,mewithoutYou,Bullet To Binary (Pt. Two),3zKtiuUwiTXqZxgzaeGfWT,0.537,0.418,312400,0.715,0.0,9,0.109,-7.32,1,0.0859,101.253,4,0.361
3153065,0.722613176124,-0.0381602424484,Kim Carnes,Bette Davis Eyes,0odIT9B9BvOCnXfS0e4lB5,0.0204,0.675,228000,0.649,0.0,5,0.0959,-10.271,1,0.0319,116.624,4,0.596
3153384,1.05007063398,1.04964048603,Wizzard,See My Baby Jive,6cg3CWWHTui9KAew9dHIjT,0.178,0.359,302333,0.945,1.54e-05,9,0.344,-5.176,1,0.0785,137.372,4,0.518
3154012,-0.538098036611,-0.930064653302,A Fine Frenzy,Whisper,3yUJDAcGYn66tg752ErDyC,0.616,0.575,296573,0.41,0.00168,3,0.0708,-7.473,1,0.0252,82.016,4,0.26
3154013,0.9914011727779999,0.55413803556,A Fine Frenzy,You Picked Me,7nRcsAOwB33V1tPseDxoVn,0.495,0.507,263133,0.756,0.000517,0,0.199,-3.407,1,0.0335,118.605,1,0.315
3154014,-0.780962317853,-0.789480237121,A Fine Frenzy,Rangers,1FQqM9eKEMfZkgIc0UPwBn,0.0219,0.499,273627,0.831,0.00244,0,0.0905,-5.178,1,0.0375,121.103,4,0.307
3154016,-0.713651618185,0.044807609724000004,A Fine Frenzy,Think Of You,4PnV5cm4QDdxuq93xqEay3,0.407,0.666,245973,0.528,0.0,1,0.119,-5.867,1,0.0342,122.004,4,0.238
3154017,-0.611093761591,0.09205319221110002,A Fine Frenzy,Ashes And Wine,1l9Q5NyhsyodDzIrdtJ6Ub,0.128,0.528,260493,0.494,9.81e-06,8,0.379,-8.262,1,0.0329,140.153,4,0.201
3154019,0.13500896008500002,-0.0473788926898,A Fine Frenzy,Last Of Days,0SWvV3cp0Hg5QLamPXtm88,0.456,0.66,252907,0.559,0.00449,0,0.249,-10.182,1,0.0272,123.97,4,0.481
3154020,1.1783248049700001,1.47830772226,A Fine Frenzy,Lifesize,4iFFgtwPeDWLoxKyxe7y5U,0.0841,0.574,224093,0.827,0.085,3,0.275,-4.078,1,0.0284,112.978,4,0.282
3154021,-1.0865892785200002,-0.0773395059742,A Fine Frenzy,Near To You,7BNWtMbwnx7A2cbKVG7lhe,0.944,0.515,275333,0.159,0.0,1,0.109,-8.972,1,0.0288,72.907,4,0.205
3154022,-1.74423300637,1.3354186435200002,A Fine Frenzy,Hope For The Hopeless,31iARNhDBopdslmiWpa1hh,0.00591,0.472,257640,0.591,0.000506,2,0.11,-5.51,1,0.0275,96.035,4,0.124
3154437,0.37332522108000005,-0.9231506656209999,Corinne Bailey Rae,Another Rainy Day,0lGQyNeR1XM7gkcwg8p4Pk,0.843,0.407,193083,0.158,2.65e-05,4,0.117,-12.455,0,0.0399,80.555,3,0.123
3154862,1.28474847877,1.4368237961700001,R.E.M.,Gardening At Night,4z80LOrUJonngRGzzrfjnD,0.0369,0.344,209507,0.9,0.865,7,0.081,-6.535,1,0.0782,163.445,4,0.83
3154863,0.3333026429,0.5241774222760001,R.E.M.,Talk About The Passion,3TwnJaaOD5g33YHH8dufSM,0.0693,0.603,204000,0.612,0.112,2,0.246,-15.369,1,0.0367,132.371,4,0.629
3154866,0.815392789182,0.662457175897,R.E.M.,Can't Get There From Here,3uftyv2SS2I6umRFchzG3t,0.00357,0.492,219467,0.577,0.226,4,0.136,-13.169,1,0.036,144.785,4,0.77
3155137,0.815392789182,0.662457175897,The Animals,We've Gotta Get Out Of This Place,2DbTRKn4rxtKs6ohyS5u15,0.556,0.593,191707,0.541,0.0,5,0.0987,-6.575,1,0.0338,124.236,4,0.487
3155147,-1.4004026756299999,1.5382289488299998,The Animals,I Believe To My Soul,2Un7skRuN6IfvTG0ASP9qs,0.908,0.584,205880,0.341,0.0421,4,0.101,-9.447,0,0.0297,103.008,4,0.557
3155150,-1.4004026756299999,1.5382289488299998,The Animals,It's My Life,7yGR8R1HgQJeW6s3KRuyGS,0.000403,0.551,187613,0.704,0.000104,1,0.0993,-4.798,1,0.0344,122.85,4,0.677
3155356,1.0719011311700002,0.8468301807240001,Pat Benatar,We Belong,665Jxlgi1HamPKbW1vwzx4,0.528,0.706,221133,0.322,2.37e-06,5,0.576,-14.108,1,0.0467,135.154,4,0.305
3155743,-0.308877816114,-0.10269079413799999,Kylie Minogue,Come Into My World (Fischerspooner Mix),2LwBlNmiiphrspoFoIZT0T,0.00049,0.596,258347,0.651,0.559,3,0.105,-9.379,0,0.0671,129.985,4,0.324
3155976,-0.308877816114,-0.10269079413799999,Daft Punk,The Prime Time Of Your Life,2ABpuao3ZbTjP2cSiX9KZc,4.51e-05,0.503,263240,0.507,0.514,9,0.288,-7.243,1,0.181,128.606,4,0.0987
3156253,-0.0578270984267,1.4875263725,The Animals,I'm Crying,6blxz1Nvtv0u0EznvX0KEa,0.0125,0.477,167760,0.754,0.0282,10,0.394,-6.154,1,0.0344,112.887,4,0.713
3156434,-1.9352498567900003,-0.655809808621,Gerry & The Pacemakers,Don't Let The Sun Catch You Crying,4a1mv69fFeCxuF1mdLoLmI,0.406,0.477,157093,0.352,0.0,1,0.122,-14.165,1,0.03,106.773,4,0.478
3156856,1.0719011311700002,0.8468301807240001,Culture Club,It's A Miracle,0vmbJCS1WCWnj9232fyMrv,0.0682,0.752,205360,0.733,0.0,1,0.0891,-8.178,0,0.0385,118.789,4,0.703
3156865,-1.10205254736,-0.08118061024460001,Boy George,The Crying Game,3txSqHwGING6J7waJXN8RJ,0.132,0.598,202840,0.43,0.274,4,0.151,-16.621,0,0.0303,100.012,4,0.46
3156940,0.282364816119,0.48115705448,Feargal Sharkey,A Good Heart,4umQbcdBF3YVsNBvvnFLiX,0.417,0.653,281800,0.884,0.0,10,0.318,-10.224,1,0.0444,104.647,4,0.762
3156968,0.37332522108000005,-0.9231506656209999,Lenny Kravitz,Fly Away,1OxcIUqVmVYxT6427tbhDW,0.018,0.586,221333,0.872,0.0,7,0.622,-5.066,1,0.0483,159.925,4,0.729
3157071,-1.05657234488,0.736206377828,Lenny Kravitz,Can We Find A Reason?,4dBZKtBAEv1oMrZub2UUgM,0.00436,0.514,390467,0.597,0.000154,6,0.137,-7.23,0,0.0288,117.241,4,0.26
3157459,-1.4877246643900002,-0.36081300089699997,Genesis,Throwing It All Away,1dMilrhgON9TIGPVdWG2dX,0.135,0.47,230520,0.621,0.00354,1,0.0846,-7.294,1,0.0268,83.955,4,0.307
3157463,-1.37857217843,1.28932539231,Genesis,Mama,6kIwzLSiQU51taaaZ9zWSE,0.383,0.565,408053,0.884,0.208,9,0.38,-8.633,1,0.0618,82.914,4,0.67
3157505,0.37332522108000005,-0.9231506656209999,Gorillaz,Spitting Out The Demons,087otJT7SXmRp9UQMAC1y8,0.0352,0.632,310573,0.617,0.757,0,0.411,-7.264,1,0.281,84.319,4,0.743
3158004,1.1783248049700001,1.18331091453,The Kooks,Naive,2RUhtNBh43RtSg0WBPPq3m,0.0688,0.547,203507,0.816,0.0,8,0.127,-6.165,0,0.0624,102.765,4,0.722
3158070,1.0719011311700002,0.8468301807240001,George McCrae,Rock Your Baby,16KwF7IrKHTVTitUKH58g3,0.169,0.594,200053,0.906,0.00122,1,0.0778,-5.536,1,0.0594,104.411,4,0.892
3158655,1.30657897596,1.27549741695,The Beach Boys,Surfer Girl (Mono),3Wphr9wFaEwBFvBlvIYxjp,0.691,0.488,146227,0.369,3.49e-06,2,0.121,-8.96,1,0.0256,105.073,3,0.652
3158992,-1.04019947199,-0.06581619317250001,Ultravox,Dancing With Tears In My Eyes,42l1eOB0qSkTxHdEZEhqem,0.151,0.589,244120,0.908,0.000252,9,0.596,-8.117,1,0.0431,143.959,4,0.926
3160142,1.1783248049700001,1.18331091453,Katy Perry,Hot N Cold,1y4eb6hmAvsqlDOl3fx9kk,7.95e-05,0.706,220227,0.841,0.0,7,0.0688,-3.956,1,0.0418,132.032,4,0.861
3163066,0.37332522108000005,-0.9231506656209999,Eternal,Power Of A Woman,4PNT5AKGYmOGEUrtbRW3em,0.028,0.76,262467,0.79,2.61e-06,0,0.057,-8.114,1,0.0378,106.369,4,0.9
3163219,1.5412568207600001,1.70416465317,Generation X,Dancing With Myself,7fJnj6rso7N95oztvsxrWD,5.83e-05,0.387,227400,0.886,0.275,4,0.219,-6.981,1,0.0617,176.426,4,0.757
3164073,-1.74423300637,1.3354186435200002,Cherish,Amnesia,5lfiPuwAn4XsGCDH1UcKyK,0.276,0.695,224413,0.411,0.0,0,0.0947,-8.326,1,0.0669,120.118,4,0.211
3164199,-0.67453864405,-0.08425349365530001,The Classics IV,Spooky,0JwV1BxnZcg5xhlHliDPI3,0.723,0.652,175867,0.44,5.79e-06,0,0.103,-11.474,0,0.0315,106.863,4,0.711
3164427,1.5412568207600001,1.70416465317,J. Holiday,Ghetto,5wXetHpKLjwYf3QkQLmiIR,0.0158,0.486,251400,0.668,0.0,9,0.253,-5.8,1,0.239,81.421,4,0.498
3164447,0.57525732009,-0.342375700414,J. Holiday,Be With Me,68E4P7ts59lcUvq0T9CNpK,0.0368,0.698,237853,0.721,0.0,8,0.145,-4.268,1,0.127,90.986,4,0.504
3164485,1.5412568207600001,1.70416465317,Gorillaz,We Are Happy Landfill,2JTfx7gvNHXNcK3wwW4NYr,0.00188,0.759,219400,0.583,0.000135,7,0.482,-6.656,1,0.0441,100.014,4,0.539
3164555,0.5943590051309999,-0.13034674486199999,Gorillaz,People,3EdTCvjlwK141nxrjPXeTt,0.0067,0.925,208200,0.588,0.302,2,0.114,-10.028,1,0.0579,120.017,4,0.965
3164558,-1.0865892785200002,-0.487569441716,Gorillaz,Hong Kong,2UhmkV1lXMlRzmevvG8TRw,0.712,0.513,433547,0.582,0.0369,11,0.0771,-7.394,0,0.0285,148.128,4,0.241
3164560,0.449731961246,0.136994112138,Gorillaz,Rockit,4KGeEIOooF3lH48Vk5tRxh,0.0104,0.749,213400,0.571,1.08e-06,5,0.342,-9.309,0,0.176,95.224,4,0.695
3164565,0.37332522108000005,-0.9231506656209999,Gorillaz,Don't Get Lost In Heaven (Original Demo Version),NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3164587,1.5412568207600001,1.70416465317,George Harrison,Got My Mind Set On You (2004 Digital Remaster),NO TRACK FOUND ON SPOTIFY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0
3164898,-0.163341168178,-0.244043431169,Lenny Kravitz,I'll Be Waiting,2HPVtKMWRlP1r9ODenvePM,0.0736,0.677,259187,0.452,0.0065,10,0.0969,-6.468,1,0.0332,72.78,4,0.595
